Well,Run,Voltage,Current
A8,14.0,0.409377,3.202485e-06
A8,15.0,0.40454199999999996,3.198985e-06
A8,16.0,0.409377,3.193735e-06
A8,17.0,0.409377,3.186735e-06
A8,18.0,0.409377,3.181486e-06
A8,19.0,0.409377,3.176235e-06
A8,20.0,0.409377,3.170985e-06
A9,1.0,0.254652,3.471984e-06
A9,2.0,0.40454199999999996,3.421234e-06
A9,3.0,0.40454199999999996,3.435234e-06
A9,4.0,0.40454199999999996,3.421234e-06
A9,5.0,0.40454199999999996,3.408984e-06
A9,6.0,0.40454199999999996,3.4002339999999997e-06
A9,7.0,0.409377,3.389734e-06
A9,8.0,0.409377,3.384484e-06
A9,9.0,0.409377,3.373985e-06
A9,10.0,0.409377,3.366984e-06
A9,11.0,0.409377,3.221735e-06
A9,12.0,0.409377,3.2112349999999998e-06
A9,13.0,0.41421199999999997,3.204235e-06
A9,14.0,0.41421199999999997,3.197235e-06
A9,15.0,0.41421199999999997,3.195485e-06
A9,16.0,0.41421199999999997,3.186735e-06
A9,17.0,0.41421199999999997,3.1814849999999997e-06
A9,18.0,0.41421199999999997,3.174485e-06
A9,19.0,0.41421199999999997,3.172735e-06
A9,20.0,0.41421199999999997,3.167485e-06
B1,1.0,0.254652,3.303985e-06
B1,2.0,0.409377,3.282985e-06
B1,3.0,0.409377,3.282985e-06
B1,4.0,0.409377,3.272485e-06
B1,5.0,0.409377,3.261985e-06
B1,6.0,0.41421199999999997,3.254985e-06
B1,7.0,0.41421199999999997,3.251485e-06
B1,8.0,0.41421199999999997,3.244485e-06
B1,9.0,0.41421199999999997,3.242735e-06
B1,10.0,0.41421199999999997,3.233985e-06
B1,11.0,0.41421199999999997,3.099236e-06
B1,12.0,0.419047,3.093986e-06
B1,13.0,0.41421199999999997,3.083486e-06
B1,14.0,0.419047,3.083485e-06
B1,15.0,0.419047,3.0782359999999997e-06
B1,16.0,0.419047,3.073861e-06
B1,17.0,0.419047,3.069486e-06
B1,18.0,0.419047,3.065986e-06
B1,19.0,0.419047,3.064236e-06
B1,20.0,0.419047,3.062486e-06
B10,1.0,0.409377,3.398485e-06
B10,2.0,0.409377,3.452734e-06
B10,3.0,0.409377,3.4299839999999998e-06
B10,4.0,0.409377,3.407234e-06
B10,5.0,0.41421199999999997,3.391485e-06
B10,6.0,0.41421199999999997,3.3827349999999997e-06
B10,7.0,0.41421199999999997,3.370485e-06
B10,8.0,0.41421199999999997,3.361735e-06
B10,9.0,0.41421199999999997,3.3547349999999997e-06
B10,10.0,0.41421199999999997,3.345984e-06
B10,11.0,0.41421199999999997,3.202486e-06
B10,12.0,0.419047,3.191985e-06
B10,13.0,0.419047,3.186735e-06
B10,14.0,0.419047,3.179735e-06
B10,15.0,0.419047,3.174485e-06
B10,16.0,0.419047,3.170985e-06
B10,17.0,0.419047,3.1657359999999998e-06
B10,18.0,0.419047,3.160486e-06
B10,19.0,0.419047,3.1552349999999998e-06
B10,20.0,0.419047,3.153486e-06
B11,1.0,0.254652,1.455993e-06
B11,2.0,0.254652,5.59997e-07
B11,3.0,0.254652,5.59997e-07
B11,4.0,0.254652,5.59997e-07
B11,5.0,0.254652,5.59997e-07
B11,6.0,0.254652,5.59997e-07
B11,7.0,0.254652,5.59997e-07
B11,8.0,0.254652,5.59997e-07
B11,9.0,0.254652,5.59997e-07
B11,10.0,0.254652,5.59997e-07
B11,11.0,0.254652,5.59997e-07
B11,12.0,0.25948699999999997,5.59997e-07
B11,13.0,0.25948699999999997,5.59997e-07
B11,14.0,0.25948699999999997,5.59997e-07
B11,15.0,0.25948699999999997,5.59997e-07
B11,16.0,0.254652,5.59997e-07
B11,17.0,0.25948699999999997,5.59997e-07
B11,18.0,0.254652,5.59997e-07
B11,19.0,0.25948699999999997,5.59997e-07
B11,20.0,0.25948699999999997,5.59997e-07
B12,1.0,0.39487099999999997,7.18153e-07
B12,2.0,0.254652,5.59997e-07
B12,3.0,0.254652,5.59997e-07
B12,4.0,0.254652,5.59997e-07
B12,5.0,0.254652,5.59997e-07
B12,6.0,0.254652,5.59997e-07
B12,7.0,0.254652,5.59997e-07
B12,8.0,0.254652,5.59997e-07
B12,9.0,0.254652,5.59997e-07
B12,10.0,0.254652,5.59997e-07
B12,11.0,0.254652,5.59997e-07
B12,12.0,0.254652,5.59997e-07
B12,13.0,0.254652,5.59997e-07
B12,14.0,0.254652,5.59997e-07
B12,15.0,0.254652,5.59997e-07
B12,16.0,0.254652,5.59997e-07
B12,17.0,0.264322,5.31997e-07
B12,18.0,0.254652,5.59997e-07
B12,19.0,0.25948699999999997,5.59997e-07
B12,20.0,0.264322,5.31997e-07
B2,1.0,0.390036,3.258485e-06
B2,2.0,0.39487099999999997,3.337235e-06
B2,3.0,0.39487099999999997,3.344235e-06
B2,4.0,0.399706,3.331985e-06
B2,5.0,0.399706,3.323235e-06
B2,6.0,0.399706,3.310985e-06
B2,7.0,0.399706,3.305735e-06
B2,8.0,0.40454199999999996,3.295235e-06
B2,9.0,0.40454199999999996,3.288235e-06
B2,10.0,0.40454199999999996,3.281235e-06
B2,11.0,0.40454199999999996,3.139486e-06
B2,12.0,0.40454199999999996,3.128986e-06
B2,13.0,0.409377,3.125486e-06
B2,14.0,0.409377,3.116736e-06
B2,15.0,0.409377,3.111485e-06
B2,16.0,0.409377,3.1062359999999997e-06
B2,17.0,0.409377,3.100986e-06
B2,18.0,0.409377,3.097486e-06
B2,19.0,0.409377,3.092236e-06
B2,20.0,0.409377,3.085236e-06
B3,1.0,0.409377,3.023986e-06
B3,2.0,0.409377,3.1377359999999998e-06
B3,3.0,0.40454199999999996,3.309235e-06
B3,4.0,0.409377,3.288235e-06
B3,5.0,0.409377,3.277735e-06
B3,6.0,0.409377,3.265485e-06
B3,7.0,0.409377,3.256735e-06
B3,8.0,0.409377,3.249735e-06
B3,9.0,0.41421199999999997,3.242735e-06
B3,10.0,0.41421199999999997,3.237485e-06
B3,11.0,0.41421199999999997,3.099236e-06
B3,12.0,0.41421199999999997,3.090486e-06
B3,13.0,0.41421199999999997,3.083485e-06
B3,14.0,0.41421199999999997,3.083486e-06
B3,15.0,0.41421199999999997,3.071236e-06
B3,16.0,0.41421199999999997,3.067736e-06
B3,17.0,0.419047,3.065986e-06
B3,18.0,0.41421199999999997,3.062486e-06
B3,19.0,0.41421199999999997,3.057236e-06
B3,20.0,0.41421199999999997,3.053736e-06
B4,1.0,0.254652,3.583984e-06
B4,2.0,0.409377,3.407234e-06
B4,3.0,0.409377,3.421234e-06
B4,4.0,0.409377,3.410735e-06
B4,5.0,0.409377,3.391484e-06
B4,6.0,0.41421199999999997,3.380985e-06
B4,7.0,0.409377,3.370485e-06
B4,8.0,0.41421199999999997,3.363484e-06
B4,9.0,0.41421199999999997,3.3564849999999998e-06
B4,10.0,0.41421199999999997,3.347735e-06
B4,11.0,0.419047,3.202485e-06
B4,12.0,0.419047,3.190236e-06
B4,13.0,0.419047,3.1832349999999998e-06
B4,14.0,0.419047,3.174485e-06
B4,15.0,0.419047,3.170985e-06
B4,16.0,0.419047,3.167485e-06
B4,17.0,0.419047,3.162235e-06
B4,18.0,0.419047,3.156985e-06
B4,19.0,0.419047,3.1517349999999997e-06
B4,20.0,0.419047,3.147361e-06
B5,1.0,0.40454199999999996,3.314485e-06
B5,2.0,0.409377,3.426484e-06
B5,3.0,0.409377,3.436984e-06
B5,4.0,0.409377,3.419484e-06
B5,5.0,0.409377,3.405484e-06
B5,6.0,0.41421199999999997,3.396734e-06
B5,7.0,0.41421199999999997,3.391484e-06
B5,8.0,0.41421199999999997,3.379235e-06
B5,9.0,0.41421199999999997,3.3739839999999998e-06
B5,10.0,0.41421199999999997,3.363485e-06
B5,11.0,0.419047,3.221735e-06
B5,12.0,0.419047,3.2112349999999998e-06
B5,13.0,0.419047,3.204235e-06
B5,14.0,0.419047,3.200735e-06
B5,15.0,0.419047,3.195485e-06
B5,16.0,0.419047,3.190235e-06
B5,17.0,0.419047,3.18411e-06
B5,18.0,0.419047,3.18061e-06
B5,19.0,0.419047,3.176235e-06
B5,20.0,0.419047,3.170111e-06
B6,1.0,0.39487099999999997,3.307485e-06
B6,2.0,0.39487099999999997,3.426485e-06
B6,3.0,0.39487099999999997,3.4299839999999998e-06
B6,4.0,0.399706,3.421234e-06
B6,5.0,0.399706,3.407234e-06
B6,6.0,0.40454199999999996,3.4002339999999997e-06
B6,7.0,0.40454199999999996,3.391484e-06
B6,8.0,0.40454199999999996,3.3844849999999997e-06
B6,9.0,0.40454199999999996,3.3739839999999998e-06
B6,10.0,0.40454199999999996,3.366984e-06
B6,11.0,0.409377,3.221735e-06
B6,12.0,0.409377,3.2094849999999997e-06
B6,13.0,0.409377,3.205985e-06
B6,14.0,0.409377,3.198985e-06
B6,15.0,0.409377,3.193735e-06
B6,16.0,0.409377,3.188485e-06
B6,17.0,0.409377,3.1832349999999998e-06
B6,18.0,0.41421199999999997,3.176235e-06
B6,19.0,0.41421199999999997,3.174485e-06
B6,20.0,0.41421199999999997,3.167485e-06
B7,1.0,0.40454199999999996,3.289985e-06
B7,2.0,0.40454199999999996,3.407234e-06
B7,3.0,0.40454199999999996,3.410734e-06
B7,4.0,0.40454199999999996,3.398484e-06
B7,5.0,0.409377,3.386234e-06
B7,6.0,0.409377,3.377484e-06
B7,7.0,0.409377,3.368735e-06
B7,8.0,0.409377,3.359985e-06
B7,9.0,0.409377,3.351235e-06
B7,10.0,0.409377,3.342485e-06
B7,11.0,0.41421199999999997,3.202485e-06
B7,12.0,0.41421199999999997,3.186735e-06
B7,13.0,0.41421199999999997,3.186735e-06
B7,14.0,0.41421199999999997,3.176235e-06
B7,15.0,0.41421199999999997,3.172736e-06
B7,16.0,0.41421199999999997,3.165735e-06
B7,17.0,0.41421199999999997,3.160485e-06
B7,18.0,0.41421199999999997,3.156985e-06
B7,19.0,0.41421199999999997,3.149985e-06
B7,20.0,0.41421199999999997,3.149985e-06
B8,1.0,0.390036,3.331985e-06
B8,2.0,0.390036,3.407234e-06
B8,3.0,0.39487099999999997,3.408984e-06
B8,4.0,0.39487099999999997,3.394984e-06
B8,5.0,0.399706,3.380985e-06
B8,6.0,0.399706,3.372235e-06
B8,7.0,0.399706,3.366984e-06
B8,8.0,0.399706,3.3564849999999998e-06
B8,9.0,0.399706,3.349485e-06
B8,10.0,0.40454199999999996,3.344235e-06
B8,11.0,0.40454199999999996,3.198985e-06
B8,12.0,0.40454199999999996,3.191985e-06
B8,13.0,0.40454199999999996,3.1832349999999998e-06
B8,14.0,0.40454199999999996,3.176236e-06
B8,15.0,0.409377,3.172736e-06
B8,16.0,0.409377,3.167485e-06
B8,17.0,0.409377,3.162235e-06
B8,18.0,0.409377,3.156986e-06
B8,19.0,0.409377,3.1552349999999998e-06
B8,20.0,0.409377,3.1552349999999998e-06
B9,1.0,0.370695,3.394984e-06
B9,2.0,0.375531,3.496484e-06
B9,3.0,0.380366,3.496484e-06
B9,4.0,0.380366,3.4859839999999997e-06
B9,5.0,0.380366,3.471984e-06
B9,6.0,0.38520099999999996,3.4579839999999997e-06
B9,7.0,0.38520099999999996,3.445734e-06
B9,8.0,0.38520099999999996,3.438734e-06
B9,9.0,0.390036,3.4282339999999997e-06
B9,10.0,0.390036,3.421234e-06
B9,11.0,0.390036,3.272485e-06
B9,12.0,0.390036,3.256735e-06
B9,13.0,0.39487099999999997,3.253235e-06
B9,14.0,0.39487099999999997,3.246235e-06
B9,15.0,0.39487099999999997,3.237485e-06
B9,16.0,0.39487099999999997,3.233985e-06
B9,17.0,0.399706,3.228735e-06
B9,18.0,0.399706,3.221735e-06
B9,19.0,0.399706,3.218235e-06
B9,20.0,0.399706,3.2112349999999998e-06
C1,1.0,0.254652,3.751983e-06
C1,2.0,0.40454199999999996,3.228735e-06
C1,3.0,0.409377,3.235735e-06
C1,4.0,0.409377,3.226985e-06
C1,5.0,0.409377,3.218235e-06
C1,6.0,0.409377,3.214735e-06
C1,7.0,0.409377,3.205985e-06
C1,8.0,0.409377,3.200735e-06
C1,9.0,0.41421199999999997,3.195485e-06
C1,10.0,0.41421199999999997,3.190235e-06
C1,11.0,0.41421199999999997,3.057236e-06
C1,12.0,0.41421199999999997,3.0484859999999997e-06
C1,13.0,0.41421199999999997,3.043236e-06
C1,14.0,0.41421199999999997,3.041486e-06
C1,15.0,0.41421199999999997,3.034486e-06
C1,16.0,0.41421199999999997,3.030986e-06
C1,17.0,0.419047,3.025736e-06
C1,18.0,0.41421199999999997,3.023986e-06
C1,19.0,0.419047,3.0222359999999998e-06
C1,20.0,0.419047,3.016986e-06
C10,1.0,0.409377,3.331985e-06
C10,2.0,0.409377,3.422984e-06
C10,3.0,0.409377,3.405484e-06
C10,4.0,0.409377,3.387984e-06
C10,5.0,0.409377,3.375735e-06
C10,6.0,0.409377,3.363485e-06
C10,7.0,0.41421199999999997,3.354734e-06
C10,8.0,0.41421199999999997,3.345984e-06
C10,9.0,0.41421199999999997,3.338985e-06
C10,10.0,0.41421199999999997,3.333735e-06
C10,11.0,0.41421199999999997,3.188485e-06
C10,12.0,0.41421199999999997,3.176235e-06
C10,13.0,0.41421199999999997,3.170985e-06
C10,14.0,0.419047,3.1657359999999998e-06
C10,15.0,0.41421199999999997,3.160486e-06
C10,16.0,0.419047,3.151736e-06
C10,17.0,0.419047,3.1517349999999997e-06
C10,18.0,0.419047,3.146485e-06
C10,19.0,0.419047,3.142985e-06
C10,20.0,0.419047,3.1359859999999997e-06
C11,1.0,0.254652,2.351989e-06
C11,2.0,0.254652,5.59997e-07
C11,3.0,0.254652,5.59997e-07
C11,4.0,0.254652,5.59997e-07
C11,5.0,0.254652,5.59997e-07
C11,6.0,0.254652,5.59997e-07
C11,7.0,0.254652,5.59997e-07
C11,8.0,0.254652,5.59997e-07
C11,9.0,0.254652,5.59997e-07
C11,10.0,0.25948699999999997,5.59997e-07
C11,11.0,0.25948699999999997,5.59997e-07
C11,12.0,0.254652,5.59997e-07
C11,13.0,0.25948699999999997,5.59997e-07
C11,14.0,0.25948699999999997,5.59997e-07
C11,15.0,0.25948699999999997,5.59997e-07
C11,16.0,0.254652,5.59997e-07
C11,17.0,0.25948699999999997,5.59997e-07
C11,18.0,0.25948699999999997,5.59997e-07
C11,19.0,0.254652,5.59997e-07
C11,20.0,0.254652,5.59997e-07
C12,1.0,0.45772799999999997,7.75684e-07
C12,2.0,0.254652,6.15997e-07
C12,3.0,0.254652,6.15997e-07
C12,4.0,0.254652,6.15997e-07
C12,5.0,0.254652,6.15997e-07
C12,6.0,0.254652,5.59997e-07
C12,7.0,0.254652,5.59997e-07
C12,8.0,0.254652,5.59997e-07
C12,9.0,0.254652,5.59997e-07
C12,10.0,0.254652,5.59997e-07
C12,11.0,0.254652,5.59997e-07
C12,12.0,0.254652,5.59997e-07
C12,13.0,0.254652,5.59997e-07
C12,14.0,0.254652,5.59997e-07
C12,15.0,0.25948699999999997,5.59997e-07
C12,16.0,0.254652,5.59997e-07
C12,17.0,0.25948699999999997,5.59997e-07
C12,18.0,0.254652,5.59997e-07
C12,19.0,0.254652,5.59997e-07
C12,20.0,0.25948699999999997,5.03997e-07
C2,1.0,0.254652,3.471984e-06
C2,2.0,0.409377,3.2987349999999998e-06
C2,3.0,0.409377,3.309235e-06
C2,4.0,0.409377,3.2969849999999997e-06
C2,5.0,0.409377,3.286485e-06
C2,6.0,0.409377,3.275985e-06
C2,7.0,0.409377,3.2672349999999997e-06
C2,8.0,0.41421199999999997,3.261985e-06
C2,9.0,0.41421199999999997,3.253235e-06
C2,10.0,0.41421199999999997,3.246235e-06
C2,11.0,0.41421199999999997,3.113235e-06
C2,12.0,0.41421199999999997,3.099236e-06
C2,13.0,0.41421199999999997,3.092236e-06
C2,14.0,0.41421199999999997,3.085236e-06
C2,15.0,0.419047,3.083485e-06
C2,16.0,0.419047,3.0782359999999997e-06
C2,17.0,0.419047,3.074736e-06
C2,18.0,0.419047,3.069486e-06
C2,19.0,0.419047,3.0651109999999998e-06
C2,20.0,0.419047,3.060736e-06
C3,1.0,0.254652,3.359984e-06
C3,2.0,0.39487099999999997,3.361734e-06
C3,3.0,0.39487099999999997,3.375735e-06
C3,4.0,0.399706,3.361735e-06
C3,5.0,0.399706,3.349485e-06
C3,6.0,0.399706,3.340735e-06
C3,7.0,0.399706,3.3284849999999998e-06
C3,8.0,0.40454199999999996,3.319735e-06
C3,9.0,0.40454199999999996,3.312735e-06
C3,10.0,0.40454199999999996,3.307485e-06
C3,11.0,0.40454199999999996,3.165735e-06
C3,12.0,0.40454199999999996,3.153486e-06
C3,13.0,0.40454199999999996,3.144735e-06
C3,14.0,0.40454199999999996,3.1359859999999997e-06
C3,15.0,0.409377,3.134236e-06
C3,16.0,0.409377,3.128985e-06
C3,17.0,0.409377,3.125486e-06
C3,18.0,0.409377,3.118486e-06
C3,19.0,0.409377,3.113235e-06
C3,20.0,0.409377,3.1079859999999998e-06
C4,1.0,0.254652,3.695983e-06
C4,2.0,0.375531,3.436984e-06
C4,3.0,0.375531,3.464984e-06
C4,4.0,0.380366,3.450984e-06
C4,5.0,0.380366,3.440484e-06
C4,6.0,0.380366,3.422984e-06
C4,7.0,0.38520099999999996,3.410734e-06
C4,8.0,0.38520099999999996,3.398484e-06
C4,9.0,0.390036,3.387984e-06
C4,10.0,0.390036,3.379234e-06
C4,11.0,0.390036,3.221735e-06
C4,12.0,0.390036,3.2129849999999998e-06
C4,13.0,0.39487099999999997,3.202485e-06
C4,14.0,0.39487099999999997,3.197236e-06
C4,15.0,0.39487099999999997,3.186735e-06
C4,16.0,0.39487099999999997,3.179735e-06
C4,17.0,0.39487099999999997,3.174485e-06
C4,18.0,0.399706,3.170986e-06
C4,19.0,0.399706,3.1639859999999997e-06
C4,20.0,0.399706,3.158736e-06
C5,1.0,0.254652,3.359985e-06
C5,2.0,0.40454199999999996,3.386234e-06
C5,3.0,0.40454199999999996,3.391484e-06
C5,4.0,0.40454199999999996,3.379234e-06
C5,5.0,0.409377,3.366984e-06
C5,6.0,0.409377,3.3547349999999997e-06
C5,7.0,0.409377,3.345984e-06
C5,8.0,0.409377,3.335485e-06
C5,9.0,0.409377,3.3267349999999998e-06
C5,10.0,0.409377,3.317985e-06
C5,11.0,0.41421199999999997,3.176236e-06
